gene_id,chromosome,strand,tss_position,extracted_start,extracted_end,sequence_length
AT4G29020,4,+,14304921,14303922,14304921,1000
AT4G29030,4,+,14307195,14306196,14307195,1000
AT4G29033,4,-,14309379,14309379,14310378,1000
AT4G29035,4,+,14310315,14309316,14310315,1000
AT4G29037,4,+,14311493,14310494,14311493,1000
AT4G29040,4,+,14312283,14311284,14312283,1000
AT4G29050,4,-,14317022,14317022,14318021,1000
AT4G29060,4,+,14317226,14316227,14317226,1000
AT4G29070,4,+,14321807,14320808,14321807,1000
AT4G29080,4,-,14325361,14325361,14326360,1000
AT4G29090,4,+,14333528,14332529,14333528,1000
AT4G29100,4,+,14340951,14339952,14340951,1000
AT4G29103,4,-,14346500,14346500,14347499,1000
AT4G29110,4,+,14348637,14347638,14348637,1000
AT4G29120,4,+,14350858,14349859,14350858,1000
AT4G29130,4,-,14355201,14355201,14356200,1000
AT4G29140,4,+,14368877,14367878,14368877,1000
AT4G29150,4,+,14378706,14377707,14378706,1000
AT4G29160,4,+,14380660,14379661,14380660,1000
AT4G29170,4,+,14382819,14381820,14382819,1000
AT4G29180,4,+,14385471,14384472,14385471,1000
AT4G29190,4,-,14393381,14393381,14394380,1000
AT4G29200,4,-,14400198,14400198,14401197,1000
AT4G29210,4,+,14400920,14399921,14400920,1000
AT4G29220,4,-,14406592,14406592,14407591,1000
AT4G29230,4,+,14409772,14408773,14409772,1000
AT4G29240,4,+,14418556,14417557,14418556,1000
AT4G29250,4,+,14420689,14419690,14420689,1000
AT4G29260,4,-,14423603,14423603,14424602,1000
AT4G29270,4,-,14424898,14424898,14425897,1000
AT4G29273,4,-,14425857,14425857,14426856,1000
AT4G29280,4,-,14428265,14428265,14429264,1000
AT4G29283,4,-,14430650,14430650,14431649,1000
AT4G29285,4,+,14431526,14430527,14431526,1000
AT4G29290,4,-,14433084,14433084,14434083,1000
AT4G29300,4,-,14434524,14434524,14435523,1000
AT4G29305,4,-,14436717,14436717,14437716,1000
AT4G29310,4,-,14439769,14439769,14440768,1000
AT4G29330,4,+,14444553,14443554,14444553,1000
AT4G29340,4,+,14447338,14446339,14447338,1000
AT4G29350,4,+,14449888,14448889,14449888,1000
AT4G29360,4,-,14453982,14453982,14454981,1000
AT4G29370,4,+,14455602,14454603,14455602,1000
AT4G29380,4,+,14458648,14457649,14458648,1000
AT4G29390,4,-,14466029,14466029,14467028,1000
AT4G29400,4,+,14466267,14465268,14466267,1000
AT4G29410,4,-,14470197,14470197,14471196,1000
AT4G29420,4,-,14472300,14472300,14473299,1000
AT4G29430,4,+,14472303,14471304,14472303,1000
AT4G29440,4,-,14477963,14477963,14478962,1000
AT4G29450,4,-,14482626,14482626,14483625,1000
AT4G29460,4,-,14483936,14483936,14484935,1000
AT4G29470,4,-,14485817,14485817,14486816,1000
AT4G29480,4,-,14487804,14487804,14488803,1000
AT4G29490,4,+,14487883,14486884,14487883,1000
AT4G29510,4,+,14491622,14490623,14491622,1000
AT4G29520,4,-,14495789,14495789,14496788,1000
AT4G29530,4,+,14495960,14494961,14495960,1000
AT4G29540,4,+,14497560,14496561,14497560,1000
AT4G29548,4,-,14502191,14502191,14503190,1000
AT4G29550,4,+,14502212,14501213,14502212,1000
AT4G29560,4,-,14506015,14506015,14507014,1000
AT4G29570,4,+,14507347,14506348,14507347,1000
AT4G29580,4,+,14510147,14509148,14510147,1000
AT4G29590,4,-,14514588,14514588,14515587,1000
AT4G29600,4,+,14515487,14514488,14515487,1000
AT4G29610,4,+,14517393,14516394,14517393,1000
AT4G29620,4,+,14519863,14518864,14519863,1000
AT4G29630,4,+,14522569,14521570,14522569,1000
AT4G29640,4,+,14525830,14524831,14525830,1000
AT4G29650,4,+,14528510,14527511,14528510,1000
AT4G29654,4,-,14532454,14532454,14533453,1000
AT4G29658,4,-,14534073,14534073,14535072,1000
AT4G29660,4,-,14535356,14535356,14536355,1000
AT4G29670,4,-,14537356,14537356,14538355,1000
AT4G29680,4,-,14539842,14539842,14540841,1000
AT4G29690,4,-,14542565,14542565,14543564,1000
AT4G29700,4,-,14545310,14545310,14546309,1000
AT4G29710,4,-,14547594,14547594,14548593,1000
AT4G29720,4,-,14555276,14555276,14556275,1000
AT4G29730,4,-,14562601,14562601,14563600,1000
AT4G29735,4,-,14564512,14564512,14565511,1000
AT4G29740,4,+,14566183,14565184,14566183,1000
AT4G29750,4,+,14569665,14568666,14569665,1000
AT4G29760,4,+,14573600,14572601,14573600,1000
AT4G29770,4,+,14575718,14574719,14575718,1000
AT4G29780,4,+,14579563,14578564,14579563,1000
AT4G29790,4,+,14582791,14581792,14582791,1000
AT4G29800,4,-,14592825,14592825,14593824,1000
AT4G29810,4,-,14595384,14595384,14596383,1000
AT4G29820,4,-,14597516,14597516,14598515,1000
AT4G29830,4,+,14597559,14596560,14597559,1000
AT4G29840,4,-,14601164,14601164,14602163,1000
AT4G29850,4,-,14603011,14603011,14604010,1000
AT4G29860,4,-,14605810,14605810,14606809,1000
AT4G29870,4,+,14606000,14605001,14606000,1000
AT4G29880,4,-,14608478,14608478,14609477,1000
AT4G29890,4,+,14608833,14607834,14608833,1000
AT4G29900,4,-,14619685,14619685,14620684,1000
AT4G29905,4,-,14627631,14627631,14628630,1000
AT4G29910,4,-,14630804,14630804,14631803,1000
AT4G29920,4,-,14636101,14636101,14637100,1000
AT4G29930,4,+,14643994,14642995,14643994,1000
AT4G29940,4,-,14653489,14653489,14654488,1000
AT4G29950,4,+,14656954,14655955,14656954,1000
AT4G29960,4,-,14662426,14662426,14663425,1000
AT4G29970,4,-,14663917,14663917,14664916,1000
AT4G29980,4,-,14665583,14665583,14666582,1000
AT4G29990,4,-,14670030,14670030,14671029,1000
AT4G30000,4,-,14672669,14672669,14673668,1000
AT4G30010,4,+,14672669,14671670,14672669,1000
AT4G30020,4,+,14677141,14676142,14677141,1000
AT4G30030,4,-,14683484,14683484,14684483,1000
AT4G30040,4,+,14685602,14684603,14685602,1000
AT4G30050,4,-,14687776,14687776,14688775,1000
AT4G30060,4,-,14692553,14692553,14693552,1000
AT4G30064,4,+,14694239,14693240,14694239,1000
AT4G30067,4,+,14696074,14695075,14696074,1000
AT4G30070,4,+,14697489,14696490,14697489,1000
AT4G30074,4,-,14700599,14700599,14701598,1000
AT4G30080,4,-,14706354,14706354,14707353,1000
AT4G30090,4,-,14711685,14711685,14712684,1000
AT4G30100,4,+,14713400,14712401,14713400,1000
AT4G30097,4,-,14713661,14713661,14714660,1000
AT4G30110,4,-,14725311,14725311,14726310,1000
AT4G30120,4,-,14733628,14733628,14734627,1000
AT4G30130,4,+,14734455,14733456,14734455,1000
AT4G30140,4,-,14740742,14740742,14741741,1000
AT4G30150,4,+,14742292,14741293,14742292,1000
AT4G30160,4,+,14753232,14752233,14753232,1000
AT4G30170,4,+,14762819,14761820,14762819,1000
AT4G30180,4,+,14768784,14767785,14768784,1000
AT4G30190,4,-,14776247,14776247,14777246,1000
AT4G30200,4,-,14790501,14790501,14791500,1000
AT4G30210,4,+,14796695,14795696,14796695,1000
AT4G30220,4,-,14804461,14804461,14805460,1000
AT4G30230,4,+,14806251,14805252,14806251,1000
AT4G30240,4,-,14810075,14810075,14811074,1000
AT4G30250,4,-,14813107,14813107,14814106,1000
AT4G30260,4,-,14819084,14819084,14820083,1000
AT4G30270,4,-,14820595,14820595,14821594,1000
AT4G30280,4,-,14827211,14827211,14828210,1000
AT4G30290,4,-,14830224,14830224,14831223,1000
AT4G30300,4,-,14831550,14831550,14832549,1000
AT4G30310,4,+,14831738,14830739,14831738,1000
AT4G30320,4,+,14835792,14834793,14835792,1000
AT4G30330,4,-,14838149,14838149,14839148,1000
AT4G30340,4,-,14841147,14841147,14842146,1000
AT4G30350,4,+,14847583,14846584,14847583,1000
AT4G30360,4,-,14858019,14858019,14859018,1000
AT4G30370,4,-,14859503,14859503,14860502,1000
AT4G30380,4,+,14860480,14859481,14860480,1000
AT4G30390,4,-,14863185,14863185,14864184,1000
AT4G30400,4,+,14866763,14865764,14866763,1000
AT4G30410,4,-,14872267,14872267,14873266,1000
AT4G30420,4,+,14876905,14875906,14876905,1000
AT4G30430,4,-,14880331,14880331,14881330,1000
AT4G30440,4,-,14883583,14883583,14884582,1000
AT4G30450,4,-,14886784,14886784,14887783,1000
AT4G30460,4,-,14889855,14889855,14890854,1000
AT4G30470,4,+,14894073,14893074,14894073,1000
AT4G30480,4,+,14897346,14896347,14897346,1000
AT4G30490,4,-,14902144,14902144,14903143,1000
AT4G30500,4,+,14903351,14902352,14903351,1000
AT4G30510,4,-,14907645,14907645,14908644,1000
AT4G30520,4,-,14911446,14911446,14912445,1000
AT4G30530,4,+,14920376,14919377,14920376,1000
AT4G30540,4,+,14923327,14922328,14923327,1000
AT4G30550,4,+,14925407,14924408,14925407,1000
AT4G30560,4,-,14930355,14930355,14931354,1000
AT4G30570,4,-,14932021,14932021,14933020,1000
AT4G30580,4,-,14934528,14934528,14935527,1000
AT4G30590,4,-,14936562,14936562,14937561,1000
AT4G30600,4,-,14941208,14941208,14942207,1000
AT4G30610,4,+,14944129,14943130,14944129,1000
AT4G30620,4,-,14950072,14950072,14951071,1000
AT4G30630,4,+,14950320,14949321,14950320,1000
AT4G30640,4,+,14952591,14951592,14952591,1000
AT4G30650,4,+,14954204,14953205,14954204,1000
AT4G30660,4,+,14955373,14954374,14955373,1000
AT4G30662,4,-,14956790,14956790,14957789,1000
AT4G30670,4,-,14958080,14958080,14959079,1000
AT4G30680,4,-,14960321,14960321,14961320,1000
AT4G30690,4,+,14960594,14959595,14960594,1000
AT4G30700,4,-,14965023,14965023,14966022,1000
AT4G30710,4,-,14969763,14969763,14970762,1000
AT4G30720,4,-,14975528,14975528,14976527,1000
AT4G30730,4,-,14976940,14976940,14977939,1000
AT4G30740,4,-,14979864,14979864,14980863,1000
AT4G30750,4,-,14982404,14982404,14983403,1000
AT4G30760,4,+,14982359,14981360,14982359,1000
AT4G30770,4,-,14986876,14986876,14987875,1000
AT4G30780,4,+,14990286,14989287,14990286,1000
AT4G30790,4,-,14998649,14998649,14999648,1000
AT4G30800,4,+,15000960,14999961,15000960,1000
AT4G30810,4,+,15003146,15002147,15003146,1000
AT4G30820,4,+,15006485,15005486,15006485,1000
AT4G30825,4,+,15009471,15008472,15009471,1000
AT4G30830,4,-,15017365,15017365,15018364,1000
AT4G30840,4,-,15019771,15019771,15020770,1000
AT4G30845,4,+,15019833,15018834,15019833,1000
AT4G30850,4,-,15022505,15022505,15023504,1000
AT4G30860,4,+,15024444,15023445,15024444,1000
AT4G30870,4,+,15028380,15027381,15028380,1000
AT4G30880,4,+,15035207,15034208,15035207,1000
AT4G30890,4,-,15039417,15039417,15040416,1000
AT4G30900,4,+,15039336,15038337,15039336,1000
AT4G30910,4,-,15045344,15045344,15046343,1000
AT4G30920,4,-,15049438,15049438,15050437,1000
AT4G30930,4,-,15051751,15051751,15052750,1000
AT4G30935,4,-,15054107,15054107,15055106,1000
AT4G30940,4,+,15054873,15053874,15054873,1000
AT4G30950,4,-,15059846,15059846,15060845,1000
AT4G30960,4,+,15067028,15066029,15067028,1000
AT4G30970,4,-,15074588,15074588,15075587,1000
AT4G30980,4,-,15081775,15081775,15082774,1000
AT4G30990,4,+,15084098,15083099,15084098,1000
AT4G30993,4,+,15098041,15097042,15098041,1000
AT4G30996,4,+,15101065,15100066,15101065,1000
AT4G31000,4,+,15103120,15102121,15103120,1000
AT4G31010,4,+,15106558,15105559,15106558,1000
AT4G31020,4,-,15110289,15110289,15111288,1000
AT4G31030,4,-,15111599,15111599,15112598,1000
AT4G31040,4,-,15114126,15114126,15115125,1000
AT4G31050,4,+,15114250,15113251,15114250,1000
AT4G31060,4,+,15116148,15115149,15116148,1000
AT4G31070,4,-,15120608,15120608,15121607,1000
AT4G31073,4,-,15118562,15118562,15119561,1000
AT4G31080,4,+,15120824,15119825,15120824,1000
AT4G31100,4,+,15123763,15122764,15123763,1000
AT4G31110,4,+,15127045,15126046,15127045,1000
AT4G31115,4,+,15130075,15129076,15130075,1000
AT4G31120,4,-,15136696,15136696,15137695,1000
AT4G31130,4,-,15138871,15138871,15139870,1000
AT4G31140,4,+,15141068,15140069,15141068,1000
AT4G31150,4,-,15145640,15145640,15146639,1000
AT4G31160,4,+,15145628,15144629,15145628,1000
AT4G31170,4,-,15155742,15155742,15156741,1000
AT4G31180,4,+,15155751,15154752,15155751,1000
AT4G31196,4,+,15161173,15160174,15161173,1000
AT4G31200,4,-,15164936,15164936,15165935,1000
AT4G31210,4,+,15165125,15164126,15165125,1000
AT4G31230,4,-,15176292,15176292,15177291,1000
AT4G31240,4,-,15178849,15178849,15179848,1000
AT4G31250,4,-,15181937,15181937,15182936,1000
AT4G31260,4,-,15183006,15183006,15184005,1000
AT4G31270,4,-,15184961,15184961,15185960,1000
AT4G31290,4,+,15185775,15184776,15185775,1000
AT4G31280,4,-,15186005,15186005,15187004,1000
AT4G31300,4,+,15188744,15187745,15188744,1000
AT4G31310,4,+,15191220,15190221,15191220,1000
AT4G31320,4,-,15194665,15194665,15195664,1000
AT4G31330,4,+,15202288,15201289,15202288,1000
AT4G31340,4,+,15205437,15204438,15205437,1000
AT4G31350,4,+,15212429,15211430,15212429,1000
AT4G31351,4,+,15217257,15216258,15217257,1000
AT4G31354,4,+,15218069,15217070,15218069,1000
AT4G31355,4,-,15220309,15220309,15221308,1000
AT4G31360,4,+,15221843,15220844,15221843,1000
AT4G31370,4,-,15224685,15224685,15225684,1000
AT4G31380,4,+,15230008,15229009,15230008,1000
AT4G31390,4,+,15233042,15232043,15233042,1000
AT4G31400,4,+,15237191,15236192,15237191,1000
AT4G31405,4,-,15241672,15241672,15242671,1000
AT4G31410,4,+,15243723,15242724,15243723,1000
AT4G31420,4,-,15248058,15248058,15249057,1000
AT4G31430,4,+,15248377,15247378,15248377,1000
AT4G31440,4,+,15253731,15252732,15253731,1000
AT4G31441,4,+,15254877,15253878,15254877,1000
AT4G31450,4,-,15258882,15258882,15259881,1000
AT4G31460,4,-,15261360,15261360,15262359,1000
AT4G31470,4,-,15262412,15262412,15263411,1000
AT4G31480,4,+,15263016,15262017,15263016,1000
AT4G31490,4,+,15268446,15267447,15268446,1000
AT4G31500,4,-,15275404,15275404,15276403,1000
AT4G31510,4,-,15277505,15277505,15278504,1000
AT4G31520,4,-,15282014,15282014,15283013,1000
AT4G31530,4,+,15282230,15281231,15282230,1000
AT4G31540,4,-,15287464,15287464,15288463,1000
AT4G31550,4,-,15291934,15291934,15292933,1000
AT4G31560,4,+,15295138,15294139,15295138,1000
AT4G31570,4,+,15296386,15295387,15296386,1000
AT4G31580,4,+,15306544,15305545,15306544,1000
AT4G31590,4,-,15312987,15312987,15313986,1000
AT4G31600,4,-,15317160,15317160,15318159,1000
AT4G31610,4,+,15317499,15316500,15317499,1000
AT4G31615,4,-,15322311,15322311,15323310,1000
AT4G31620,4,-,15324720,15324720,15325719,1000
AT4G31630,4,-,15327220,15327220,15328219,1000
AT4G31640,4,+,15328271,15327272,15328271,1000
AT4G31650,4,+,15330993,15329994,15330993,1000
AT4G31660,4,+,15334013,15333014,15334013,1000
AT4G31670,4,-,15339613,15339613,15340612,1000
AT4G31680,4,-,15342081,15342081,15343080,1000
AT4G31685,4,-,15343986,15343986,15344985,1000
AT4G31690,4,-,15345180,15345180,15346179,1000
AT4G31700,4,-,15347804,15347804,15348803,1000
AT4G31710,4,+,15349121,15348122,15349121,1000
AT4G31715,4,+,15353659,15352660,15353659,1000
AT4G31720,4,-,15356431,15356431,15357430,1000
AT4G31730,4,+,15361012,15360013,15361012,1000
AT4G31750,4,-,15367892,15367892,15368891,1000
AT4G31740,4,+,15363778,15362779,15363778,1000
AT4G31760,4,-,15369724,15369724,15370723,1000
AT4G31770,4,-,15372942,15372942,15373941,1000
AT4G31780,4,+,15373988,15372989,15373988,1000
AT4G31790,4,+,15377158,15376159,15377158,1000
AT4G31800,4,+,15382777,15381778,15382777,1000
AT4G31805,4,+,15385280,15384281,15385280,1000
AT4G31810,4,-,15390430,15390430,15391429,1000
AT4G31820,4,-,15394626,15394626,15395625,1000
AT4G31830,4,-,15401225,15401225,15402224,1000
AT4G31840,4,+,15401640,15400641,15401640,1000
AT4G31850,4,+,15402768,15401769,15402768,1000
AT4G31860,4,-,15409056,15409056,15410055,1000
AT4G31870,4,+,15410078,15409079,15410078,1000
AT4G31875,4,-,15412451,15412451,15413450,1000
AT4G31880,4,-,15424311,15424311,15425310,1000
AT4G31890,4,-,15429225,15429225,15430224,1000
AT4G31900,4,+,15431350,15430351,15431350,1000
AT4G31910,4,+,15440971,15439972,15440971,1000
AT4G31920,4,-,15447042,15447042,15448041,1000
AT4G31930,4,-,15450919,15450919,15451918,1000
AT4G31940,4,+,15451988,15450989,15451988,1000
AT4G31950,4,+,15455083,15454084,15455083,1000
AT4G31960,4,-,15459781,15459781,15460780,1000
AT4G31970,4,+,15462350,15461351,15462350,1000
AT4G31980,4,+,15464642,15463643,15464642,1000
AT4G31985,4,+,15469841,15468842,15469841,1000
AT4G31990,4,-,15473885,15473885,15474884,1000
AT4G32000,4,-,15476990,15476990,15477989,1000
AT4G32010,4,+,15479379,15478380,15479379,1000
AT4G32020,4,+,15487914,15486915,15487914,1000
AT4G32030,4,+,15490566,15489567,15490566,1000
AT4G32040,4,+,15493989,15492990,15493989,1000
AT4G32050,4,+,15496520,15495521,15496520,1000
AT4G32060,4,+,15500926,15499927,15500926,1000
AT4G32070,4,-,15507312,15507312,15508311,1000
AT4G32080,4,-,15509111,15509111,15510110,1000
AT4G32090,4,-,15510820,15510820,15511819,1000
AT4G32100,4,-,15512218,15512218,15513217,1000
AT4G32105,4,-,15514087,15514087,15515086,1000
AT4G32110,4,-,15516452,15516452,15517451,1000
AT4G32120,4,-,15519996,15519996,15520995,1000
AT4G32130,4,-,15522695,15522695,15523694,1000
AT4G32140,4,-,15525536,15525536,15526535,1000
AT4G32150,4,-,15527926,15527926,15528925,1000
AT4G32160,4,+,15528425,15527426,15528425,1000
AT4G32170,4,+,15533701,15532702,15533701,1000
AT4G32175,4,+,15535434,15534435,15535434,1000
AT4G32180,4,-,15543954,15543954,15544953,1000
AT4G32190,4,+,15544800,15543801,15544800,1000
AT4G32200,4,+,15548840,15547841,15548840,1000
AT4G32210,4,-,15558167,15558167,15559166,1000
AT4G32208,4,-,15559650,15559650,15560649,1000
AT4G32230,4,-,15566971,15566971,15567970,1000
AT4G32240,4,+,15568264,15567265,15568264,1000
AT4G32250,4,-,15573402,15573402,15574401,1000
AT4G32260,4,-,15574737,15574737,15575736,1000
AT4G32270,4,-,15576540,15576540,15577539,1000
AT4G32272,4,-,15579896,15579896,15580895,1000
AT4G32280,4,+,15583332,15582333,15583332,1000
AT4G32285,4,+,15585443,15584444,15585443,1000
AT4G32290,4,-,15591213,15591213,15592212,1000
AT4G32295,4,+,15592888,15591889,15592888,1000
AT4G32300,4,+,15599475,15598476,15599475,1000
AT4G32320,4,+,15602721,15601722,15602721,1000
AT4G32330,4,+,15608905,15607906,15608905,1000
AT4G32340,4,-,15614544,15614544,15615543,1000
AT4G32342,4,-,15616382,15616382,15617381,1000
AT4G32350,4,+,15617361,15616362,15617361,1000
AT4G32360,4,+,15621075,15620076,15621075,1000
AT4G32370,4,+,15625558,15624559,15625558,1000
AT4G32375,4,+,15629115,15628116,15629115,1000
AT4G32380,4,+,15632712,15631713,15632712,1000
AT4G32390,4,+,15636415,15635416,15636415,1000
AT4G32400,4,+,15638353,15637354,15638353,1000
AT4G32410,4,-,15646844,15646844,15647843,1000
AT4G32420,4,-,15652756,15652756,15653755,1000
AT4G32430,4,+,15652775,15651776,15652775,1000
AT4G32440,4,+,15656681,15655682,15656681,1000
AT4G32450,4,+,15660927,15659928,15660927,1000
AT4G32460,4,-,15665032,15665032,15666031,1000
AT4G32470,4,-,15671249,15671249,15672248,1000
AT4G32480,4,+,15676240,15675241,15676240,1000
AT4G32490,4,-,15679652,15679652,15680651,1000
AT4G32500,4,+,15681017,15680018,15681017,1000
AT4G32510,4,-,15689293,15689293,15690292,1000
AT4G32520,4,-,15692989,15692989,15693988,1000
AT4G32530,4,-,15695283,15695283,15696282,1000
AT4G32535,4,+,15693964,15692965,15693964,1000
AT4G32540,4,+,15700829,15699830,15700829,1000
AT4G32551,4,+,15707425,15706426,15707425,1000
AT4G32560,4,+,15713736,15712737,15713736,1000
AT4G32570,4,-,15718867,15718867,15719866,1000
AT4G32580,4,-,15720535,15720535,15721534,1000
AT4G32590,4,+,15721289,15720290,15721289,1000
AT4G32600,4,+,15723345,15722346,15723345,1000
AT4G32605,4,-,15727977,15727977,15728976,1000
AT4G32610,4,-,15730433,15730433,15731432,1000
AT4G32620,4,+,15731443,15730444,15731443,1000
AT4G32630,4,+,15737918,15736919,15737918,1000
AT4G32640,4,+,15742001,15741002,15742001,1000
AT4G32650,4,-,15755047,15755047,15756046,1000
AT4G32660,4,+,15756018,15755019,15756018,1000
AT4G32670,4,-,15763113,15763113,15764112,1000
AT4G32680,4,-,15765169,15765169,15766168,1000
AT4G32690,4,+,15765112,15764113,15765112,1000
AT4G32700,4,+,15767185,15766186,15767185,1000
AT4G32710,4,+,15779911,15778912,15779911,1000
AT4G32714,4,+,15784588,15783589,15784588,1000
AT4G32717,4,+,15786272,15785273,15786272,1000
AT4G32720,4,+,15787194,15786195,15787194,1000
AT4G32730,4,+,15790133,15789134,15790133,1000
AT4G32750,4,-,15798254,15798254,15799253,1000
AT4G32760,4,+,15799077,15798078,15799077,1000
AT4G32770,4,+,15804784,15803785,15804784,1000
AT4G32780,4,+,15808852,15807853,15808852,1000
AT4G32790,4,+,15811974,15810975,15811974,1000
AT4G32800,4,+,15819489,15818490,15819489,1000
AT4G32810,4,+,15828228,15827229,15828228,1000
